person_number,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9
A08370,1,1,1,1,1,1,2,3,2
A08371,2,1,3,1,1,1,1,4,1
A08372,2,1,2,1,1,1,1,5,1
A08373,4,1,3,1,3,4,4,1,4
A08374,1,3,3,1,3,3,4,1,2
A08375,4,1,3,1,3,3,3,1,3
A08376,4,1,3,1,4,3,3,1,3
A08377,2,4,4,1,3,3,3,2,3
A08378,2,1,1,1,1,1,1,2,2
A08379,1,1,2,1,1,1,1,5,1
A08380,3,1,4,1,4,3,3,1,3
A08381,2,1,2,1,1,1,1,5,1
A08382,2,1,1,1,1,1,1,3,2
A08383,2,4,3,1,3,2,4,1,3
A08384,1,1,1,3,2,2,2,2,2
A08385,4,1,3,1,4,3,4,1,3
A08386,4,1,4,1,3,3,4,1,4
A08387,3,1,4,1,3,4,3,1,3
A08388,1,4,3,1,3,3,4,1,3
A08389,3,1,3,1,4,4,4,1,3
A08390,3,1,4,1,3,4,3,1,3
A08391,2,1,3,1,1,1,1,5,1
A08392,2,1,2,3,1,2,1,3,1
A08393,1,1,2,3,2,1,1,2,1
A08394,1,1,1,1,1,1,2,2,2
A08395,3,1,3,1,4,4,4,1,4
A08396,4,1,3,1,4,3,3,1,3
A08397,3,1,4,1,4,4,4,1,4
A08398,2,1,2,1,1,1,1,5,1
A08399,1,1,2,2,1,2,1,2,1
A08400,2,1,1,1,1,1,2,2,1
A08401,2,1,2,3,1,1,2,2,2
A08402,1,3,4,1,3,2,3,1,3
A08403,3,1,4,1,4,4,3,1,4
A08404,1,1,3,1,1,1,1,5,1
A08405,3,1,4,1,3,4,3,1,3
A08406,1,1,1,1,1,1,1,2,1
A08407,2,1,2,3,2,2,2,3,1
A08408,3,1,4,1,3,3,3,1,4
A08409,2,1,3,1,1,1,1,4,1
A08410,1,1,3,1,1,1,1,5,1
A08411,3,1,4,1,3,4,3,1,4
A08412,4,1,4,1,3,3,4,1,4
A08413,4,1,3,1,3,3,4,1,3
A08414,4,1,4,1,3,4,3,1,4
A08415,4,1,3,1,4,4,3,1,4
A08416,2,1,3,1,1,1,1,5,1
A08417,4,1,3,1,3,4,4,1,3
A08418,3,1,4,1,4,3,3,1,3
A08419,4,1,3,1,3,3,4,1,4
A08420,4,1,3,1,3,3,3,1,4
A08421,2,4,4,1,3,2,4,1,2
A08422,4,1,4,1,3,3,3,1,4
A08423,4,1,4,1,4,3,4,1,4
A08424,4,1,3,1,4,3,3,1,3
A08425,3,1,3,1,4,4,4,1,3
A08426,4,1,4,1,4,4,4,1,4
A08427,2,1,1,2,1,2,2,2,1
A08428,4,1,3,1,3,4,3,1,4
A08429,4,1,4,1,3,4,4,1,4
A08430,3,1,4,1,4,3,3,1,4
A08431,4,1,4,1,4,3,4,1,3
A08432,2,1,1,1,1,1,2,2,2
A08433,1,1,2,1,1,1,1,4,1
A08434,3,1,3,1,4,3,4,1,3
A08435,1,1,2,3,1,1,2,2,2
A08436,1,1,2,2,2,2,2,2,1
A08437,2,1,2,1,1,1,1,4,1
A08438,4,1,4,1,4,3,4,1,3
A08439,3,1,3,1,4,4,4,1,4
A08440,1,1,2,2,1,2,1,3,1
A08441,3,1,3,1,3,4,4,1,3
A08442,1,1,1,2,1,1,1,2,1
A08443,2,1,3,1,1,1,1,4,1
A08444,3,1,4,1,3,3,4,1,4
A08445,1,1,1,2,2,2,1,3,1
A08446,3,1,3,1,3,4,4,1,3
A08447,1,1,1,2,1,2,1,3,2
A08448,1,1,1,3,2,2,1,3,1
A08449,4,1,4,1,3,3,4,1,3
A08450,1,1,2,3,1,1,2,2,2
A08451,3,1,4,1,4,3,3,1,4
A08452,2,1,3,1,1,1,1,4,1
A08453,2,1,1,1,1,1,2,3,2
A08454,3,1,4,1,4,3,3,1,4
A08455,4,1,3,1,4,4,3,1,4
A08456,4,1,3,1,3,4,4,1,4
A08457,4,1,3,1,4,3,3,1,3
A08458,1,1,2,2,2,1,2,2,2
A08459,1,1,1,3,1,2,1,2,2
A08460,3,1,3,1,3,3,4,1,4
A08461,3,1,3,1,3,4,3,1,4
A08462,3,1,4,1,4,4,4,1,4
A08463,3,1,4,1,4,4,4,1,3
A08464,3,1,4,1,3,4,3,1,4
A08465,4,1,3,1,4,4,3,1,3
A08466,3,1,4,1,4,4,3,1,3
A08467,3,1,3,1,3,4,3,1,3
A08468,3,1,3,1,3,4,3,1,4
A08469,1,1,1,2,2,2,2,3,1
A08470,4,1,4,1,4,3,4,1,3
A08471,3,1,4,1,4,4,4,1,3
A08472,1,1,3,1,1,1,1,4,1
A08473,3,1,4,1,3,4,4,1,3
A08474,1,1,1,2,1,2,2,3,2
A08475,2,3,3,1,4,3,4,1,2
A08476,3,1,4,1,3,3,3,1,4
A08477,1,3,3,1,3,3,3,1,2
A08478,1,1,3,1,1,1,1,5,1
A08479,4,1,4,1,4,3,3,1,4
A08480,1,1,2,3,1,1,2,3,1
A08481,4,1,4,1,4,3,3,1,3
A08482,3,1,3,1,3,3,4,1,3
A08483,2,1,1,1,1,1,2,2,2
A08484,4,1,3,1,4,3,3,1,3
A08485,4,1,4,1,3,4,4,1,4
A08486,3,1,4,1,4,3,4,1,4
A08487,3,1,4,1,4,3,4,1,4
A08488,1,1,1,1,1,1,2,2,2
A08489,4,1,4,1,4,4,4,1,4
A08490,2,1,2,3,1,2,1,2,2
A08491,2,1,1,1,1,1,1,3,2
A08492,4,1,3,1,3,3,4,1,3
A08493,3,1,3,1,4,4,3,1,4
A08494,1,1,2,2,1,2,2,2,2
A08495,2,4,4,1,3,2,4,1,3
A08496,3,1,3,1,4,4,3,1,3
A08497,1,1,2,1,1,1,1,5,1
A08498,2,1,2,3,2,1,1,3,1
A08499,3,1,4,1,4,4,3,1,4
A08500,2,1,2,2,2,2,1,3,2
A08501,1,3,3,1,3,3,4,2,2
A08502,1,1,2,1,1,1,1,4,1
A08503,4,1,4,1,4,4,4,1,3
A08504,1,1,1,1,1,1,2,2,2
A08505,3,1,3,1,4,3,3,1,3
A08506,4,1,4,1,4,3,3,1,4
A08507,1,1,3,1,1,1,1,4,1
A08508,4,1,4,1,4,4,3,1,3
A08509,2,1,2,2,2,1,1,3,1
A08510,4,1,4,1,3,4,4,1,4
A08511,4,1,4,1,4,4,4,1,3
A08512,1,1,1,2,1,2,1,2,1
A08513,3,1,3,1,4,3,4,1,4
A08514,1,1,2,3,1,2,2,3,2
A08515,1,1,1,1,1,1,1,2,2
A08516,2,1,1,2,1,2,1,3,2
A08517,2,1,1,1,1,1,2,2,1
A08518,4,1,4,1,4,3,3,1,4
A08519,4,1,4,1,3,3,4,1,4
A08520,1,1,2,1,1,1,1,4,1
A08521,3,1,3,1,4,3,3,1,3
A08522,3,1,3,1,3,3,3,1,3
A08523,1,1,2,1,1,1,1,5,1
A08524,1,1,2,2,2,2,2,2,1
A08525,3,1,3,1,4,3,3,1,4
A08526,4,1,3,1,3,3,4,1,3
A08527,3,1,4,1,4,3,4,1,4
A08528,1,1,1,1,1,1,2,3,2
A08529,2,1,2,3,1,1,2,3,2
A08530,4,1,3,1,3,3,3,1,3
A08531,3,1,3,1,3,4,4,1,4
A08532,2,1,1,1,1,1,1,2,1
A08533,1,1,1,1,1,1,1,2,2
A08534,1,1,2,1,1,1,1,5,1
A08535,1,1,1,1,1,1,2,2,2
A08536,2,1,1,1,1,1,2,3,1
A08537,1,1,2,2,1,2,2,3,1
A08538,3,1,3,1,3,4,4,1,4
A08539,4,1,4,1,4,4,4,1,3
A08540,4,1,4,1,3,4,4,1,4
A08541,4,1,4,1,4,4,3,1,3
A08542,2,4,3,1,4,2,3,2,2
A08543,1,1,1,1,1,1,2,3,1
A08544,1,1,1,3,1,2,1,2,2
A08545,4,1,4,1,3,3,4,1,4
A08546,3,1,3,1,4,4,3,1,4
A08547,2,1,2,3,1,2,2,2,1
A08548,2,1,3,1,1,1,1,5,1
A08549,3,1,3,1,4,3,3,1,3
A08550,3,1,4,1,3,4,3,1,3
A08551,2,1,1,1,1,1,2,2,1
A08552,3,1,4,1,4,4,4,1,4
A08553,2,1,3,1,1,1,1,5,1
A08554,1,1,1,1,1,1,1,2,2
A08555,4,1,4,1,3,3,3,1,3
A08556,3,1,4,1,4,4,4,1,4
A08557,3,1,3,1,4,4,4,1,4
A08558,3,1,4,1,4,3,4,1,3
A08559,2,1,1,1,1,1,1,3,2
A08560,4,1,3,1,3,4,4,1,4
A08561,4,1,3,1,4,4,4,1,4
A08562,4,1,4,1,4,4,3,1,3
A08563,4,1,3,1,3,3,4,1,4
A08564,4,1,3,1,4,4,4,1,4
A08565,4,1,3,1,3,3,3,1,3
A08566,1,1,2,2,2,2,2,3,1
A08567,3,1,4,1,4,3,3,1,4
A08568,2,1,1,1,1,1,1,2,1
A08569,2,4,3,1,4,3,3,2,3
A08570,1,1,1,3,2,1,2,2,1
A08571,2,1,2,1,1,1,1,4,1
A08572,3,1,4,1,4,3,4,1,3
A08573,1,1,2,3,1,2,2,3,1
A08574,4,1,4,1,3,4,4,1,3
A08575,2,1,1,1,1,1,2,2,1
A08576,2,1,1,1,1,1,2,3,2
A08577,2,1,2,2,2,1,1,3,2
A08578,3,1,3,1,3,4,3,1,3
A08579,1,1,1,1,1,1,1,2,2
A08580,3,1,3,1,4,4,4,1,4
A08581,3,1,4,1,3,3,4,1,3
A08582,2,1,2,3,2,1,1,2,1
A08583,2,4,4,1,3,3,3,2,3
A08584,4,1,3,1,3,4,4,1,3
A08585,2,1,2,2,1,1,1,2,1
A08586,3,1,3,1,3,3,3,1,4
A08587,2,1,3,1,1,1,1,4,1
A08588,3,1,3,1,3,4,3,1,4
A08589,2,1,1,1,1,1,2,3,2
A08590,1,1,1,1,1,1,1,2,2
A08591,3,1,4,1,3,3,4,1,4
A08592,1,1,2,1,1,1,1,4,1
A08593,1,1,1,1,1,1,1,3,2
A08594,4,1,3,1,4,3,4,1,3
A08595,1,4,3,1,3,2,4,2,2
A08596,2,1,1,1,1,1,1,3,1
A08597,2,1,1,2,1,2,1,3,2
A08598,2,1,1,3,1,2,1,3,1
A08599,1,1,2,1,1,1,1,4,1
A08600,2,1,2,1,1,1,1,5,1
A08601,4,1,4,1,3,4,4,1,4
A08602,3,1,4,1,3,4,3,1,3
A08603,2,1,2,1,1,1,1,4,1
A08604,1,4,4,1,4,3,4,1,3
A08605,2,1,1,1,1,1,2,2,2
A08606,3,1,4,1,3,4,3,1,4
A08607,1,1,1,1,1,1,2,2,1
A08608,3,1,4,1,3,3,4,1,3
A08609,2,1,1,1,1,1,2,3,1
A08610,2,1,2,2,2,1,2,2,1
A08611,1,1,1,1,1,1,1,3,2
A08612,3,1,4,1,4,3,3,1,3
A08613,3,1,3,1,4,3,3,1,4
A08614,1,1,1,1,1,1,2,2,1
A08615,3,1,3,1,4,4,3,1,4
A08616,3,1,4,1,3,3,3,1,3
A08617,2,1,1,3,2,1,1,2,2
A08618,2,1,1,1,1,1,1,3,2
A08619,4,1,4,1,3,3,3,1,3
A08620,2,1,2,2,1,2,2,2,1
A08621,4,1,3,1,4,3,4,1,4
A08622,1,1,1,1,1,1,1,2,2
A08623,3,1,4,1,4,4,4,1,3
A08624,1,1,3,1,1,1,1,4,1
A08625,3,1,4,1,3,4,4,1,3
A08626,3,1,3,1,4,3,4,1,3
A08627,2,1,1,3,2,1,2,2,2
A08628,4,1,3,1,3,3,4,1,4
A08629,1,1,2,1,1,1,1,4,1
A08630,4,1,4,1,3,4,4,1,3
A08631,4,1,4,1,4,3,4,1,3
A08632,4,1,4,1,4,4,4,1,4
A08633,4,1,4,1,3,3,4,1,4
A08634,2,1,2,1,1,1,1,5,1
A08635,3,1,3,1,4,4,4,1,3
A08636,3,1,4,1,4,4,4,1,3
A08637,1,1,1,1,1,1,2,3,1
A08638,4,1,3,1,3,3,3,1,3
A08639,1,1,2,1,1,1,1,5,1
A08640,3,1,4,1,4,3,4,1,4
A08641,1,1,2,3,2,1,2,2,1
A08642,3,1,3,1,3,4,4,1,4
A08643,2,1,1,2,1,1,2,2,2
A08644,3,1,4,1,4,4,3,1,4
A08645,3,1,3,1,4,4,3,1,3
A08646,4,1,3,1,4,4,3,1,4
A08647,2,1,1,1,1,1,1,3,1
A08648,4,1,3,1,4,3,3,1,4
A08649,4,1,4,1,3,4,4,1,4
A08650,4,1,4,1,3,4,3,1,4
A08651,3,1,4,1,3,4,4,1,4
A08652,2,1,1,1,1,1,2,3,1
A08653,4,1,3,1,4,3,4,1,4
A08654,4,1,4,1,4,3,4,1,3
A08655,4,1,4,1,3,3,4,1,4
A08656,3,1,4,1,3,4,4,1,4
A08657,3,1,3,1,4,4,3,1,3
A08658,1,4,3,1,4,3,4,1,2
A08659,1,1,1,1,1,1,2,2,2
A08660,2,1,2,1,1,1,1,4,1
A08661,2,1,1,3,1,2,2,3,1
A08662,4,1,4,1,4,4,4,1,3
A08663,2,1,2,2,2,2,1,3,2
A08664,2,1,2,1,1,1,1,4,1
A08665,1,1,2,3,2,1,1,3,1
A08666,1,3,3,1,4,3,3,2,3
A08667,2,1,1,1,1,1,2,2,1
A08668,3,1,3,1,4,3,4,1,4
A08669,2,1,1,1,1,1,2,3,1
A08670,3,1,4,1,3,4,4,1,3
A08671,1,3,3,1,3,3,3,2,2
A08672,1,1,1,1,1,1,1,2,2
A08673,1,1,3,1,1,1,1,5,1
A08674,3,1,3,1,3,3,4,1,4
A08675,3,1,4,1,4,3,4,1,4
A08676,2,3,3,1,3,2,3,2,3
A08677,4,1,3,1,4,3,3,1,3
A08678,1,1,1,1,1,1,2,3,1
A08679,3,1,3,1,4,4,3,1,3
A08680,2,1,1,1,1,1,2,3,2
A08681,4,1,4,1,3,4,4,1,3
A08682,3,1,3,1,4,3,4,1,4
A08683,4,1,3,1,4,3,3,1,4
A08684,2,1,3,1,1,1,1,5,1
A08685,4,1,3,1,3,4,4,1,3
A08686,4,1,4,1,4,4,4,1,4
A08687,1,1,1,1,1,1,1,3,1
A08688,4,1,3,1,3,4,4,1,4
A08689,3,1,4,1,4,3,3,1,3
A08690,3,1,3,1,3,4,4,1,3
A08691,2,1,1,3,1,2,2,3,1
A08692,4,1,4,1,4,3,3,1,3
A08693,2,1,2,1,1,1,1,4,1
A08694,3,1,4,1,3,3,4,1,4
A08695,1,4,3,1,4,2,3,1,2
A08696,2,1,1,1,1,1,2,3,2
A08697,4,1,3,1,4,3,4,1,3
A08698,4,1,4,1,3,3,3,1,4
A08699,3,1,3,1,4,3,3,1,4
A08700,2,1,1,1,1,1,2,3,1
A08701,2,1,2,2,2,1,2,2,1
A08702,1,1,2,3,1,2,2,3,1
A08703,1,1,3,1,1,1,1,4,1
A08704,4,1,3,1,3,3,3,1,3
A08705,1,1,2,3,2,1,2,3,2
A08706,4,1,4,1,4,4,3,1,3
A08707,1,1,2,2,1,1,1,2,1
A08708,1,1,1,1,1,1,1,2,1
A08709,1,3,4,1,4,2,4,2,3
A08710,2,1,3,1,1,1,1,4,1
A08711,2,1,1,2,1,2,1,2,2
A08712,3,1,4,1,3,4,3,1,4
A08713,2,1,2,3,1,1,2,3,2
A08714,1,1,3,1,1,1,1,4,1
A08715,1,1,1,2,1,2,2,3,2
A08716,1,3,4,1,3,3,3,1,3
A08717,1,1,1,1,1,1,2,2,2
A08718,3,1,3,1,4,3,3,1,4
A08719,3,1,4,1,3,4,4,1,4
A08720,1,1,1,1,1,1,2,3,2
A08721,4,1,4,1,4,3,3,1,3
A08722,3,1,3,1,4,3,4,1,3
A08723,4,1,4,1,4,3,3,1,3
A08724,4,1,4,1,3,3,3,1,3
A08725,2,1,1,1,1,1,2,3,2
A08726,3,1,4,1,3,3,3,1,4
A08727,3,1,3,1,4,4,3,1,4
A08728,2,1,2,2,1,2,1,2,1
A08729,2,1,2,1,1,1,1,5,1
A08730,3,1,4,1,4,4,3,1,3
A08731,3,1,3,1,4,4,4,1,4
A08732,4,1,3,1,4,3,3,1,3
A08733,4,1,3,1,4,3,3,1,4
A08734,2,1,3,1,1,1,1,4,1
A08735,4,1,3,1,3,3,4,1,3
A08736,3,1,3,1,3,4,4,1,3
A08737,4,1,4,1,4,3,3,1,4
A08738,4,1,3,1,3,3,3,1,3
A08739,4,1,3,1,4,3,3,1,4
A08740,1,1,1,1,1,1,2,3,2
A08741,3,1,4,1,3,4,3,1,3
A08742,3,1,3,1,4,4,4,1,4
A08743,4,1,3,1,3,4,4,1,3
A08744,3,1,4,1,3,4,3,1,4
A08745,1,3,3,1,3,2,4,1,3
A08746,3,1,4,1,3,3,3,1,4
A08747,4,1,4,1,3,4,3,1,3
A08748,3,1,3,1,3,4,3,1,3
A08749,3,1,3,1,4,3,4,1,3
A08750,2,1,1,2,2,2,2,2,2
A08751,1,1,2,1,1,1,1,4,1
A08752,3,1,3,1,3,3,3,1,3
A08753,2,4,3,1,3,2,4,1,2
A08754,2,1,2,2,1,2,2,2,1
A08755,1,1,1,1,1,1,2,2,2
A08756,1,1,2,3,1,2,1,2,2
A08757,1,1,3,1,1,1,1,4,1
A08758,4,1,4,1,4,3,3,1,3
A08759,3,1,3,1,4,3,4,1,3
A08760,3,1,3,1,4,4,4,1,4
A08761,1,1,1,1,1,1,1,2,2
A08762,1,1,1,1,1,1,1,2,1
A08763,1,1,3,1,1,1,1,4,1
A08764,2,1,1,2,1,2,2,2,1
A08765,2,1,2,3,1,2,1,3,1
A08766,2,1,3,1,1,1,1,5,1
A08767,4,1,3,1,3,3,3,1,3
A08768,2,1,3,1,1,1,1,5,1
A08769,3,1,4,1,3,3,3,1,3
A08770,4,1,3,1,3,4,3,1,4
A08771,4,1,4,1,4,3,4,1,4
A08772,1,1,2,2,2,1,1,2,1
A08773,4,1,4,1,4,3,3,1,4
A08774,2,1,1,3,1,2,2,2,2
A08775,3,1,3,1,3,4,3,1,4
A08776,3,1,3,1,4,3,4,1,3
A08777,4,1,4,1,4,3,3,1,4
A08778,2,1,2,1,1,1,1,4,1
A08779,2,4,4,1,4,3,3,1,2
A08780,2,1,2,3,1,1,2,3,1
A08781,1,1,1,3,2,2,1,3,1
A08782,4,1,3,1,3,4,3,1,3
A08783,1,1,3,1,1,1,1,4,1
A08784,4,1,4,1,3,4,4,1,3
A08785,2,1,2,1,1,1,1,4,1
A08786,3,1,3,1,4,3,4,1,3
A08787,1,1,1,3,2,1,2,2,1
A08788,3,1,3,1,3,4,3,1,3
A08789,1,1,2,1,1,1,1,4,1
A08790,3,1,3,1,3,4,4,1,3
A08791,4,1,4,1,4,4,4,1,4
A08792,3,1,3,1,4,3,4,1,3
A08793,1,1,2,3,1,1,2,3,2
A08794,3,1,4,1,3,4,4,1,3
A08795,2,1,3,1,1,1,1,5,1
A08796,4,1,3,1,4,3,3,1,4
A08797,3,1,3,1,3,4,3,1,3
A08798,2,1,1,1,1,1,2,3,2
A08799,3,1,3,1,4,3,4,1,4
A08800,4,1,3,1,3,3,4,1,4
A08801,4,1,4,1,3,4,3,1,3
A08802,1,1,1,3,2,2,1,2,1
A08803,3,1,4,1,3,4,4,1,4
A08804,3,1,4,1,3,4,4,1,4
A08805,4,1,4,1,4,4,4,1,3
A08806,4,1,4,1,3,3,4,1,3
A08807,1,1,2,2,1,2,1,2,1
A08808,3,1,3,1,4,3,4,1,4
A08809,3,1,4,1,4,4,4,1,3
A08810,3,1,3,1,4,3,3,1,4
A08811,2,1,2,1,1,1,1,4,1
A08812,3,1,3,1,3,3,3,1,4
A08813,2,1,1,1,1,1,1,3,1
A08814,3,1,3,1,3,3,4,1,4
A08815,1,1,2,2,1,1,1,2,1
A08816,3,1,4,1,3,4,3,1,3
A08817,4,1,4,1,4,4,3,1,3
A08818,4,1,4,1,4,4,3,1,3
A08819,3,1,3,1,4,4,3,1,3
A08820,4,1,3,1,4,3,3,1,4
A08821,3,1,3,1,4,3,4,1,4
A08822,4,1,3,1,4,4,4,1,3
A08823,1,1,1,2,2,2,1,3,1
A08824,3,1,3,1,3,3,4,1,4
A08825,2,1,2,3,1,1,2,2,1
A08826,2,1,1,2,1,1,1,2,1
A08827,2,1,1,1,1,1,1,2,2
A08828,1,1,1,1,1,1,1,2,1
A08829,4,1,4,1,3,3,3,1,4
A08830,1,1,2,1,1,1,1,5,1
A08831,4,1,4,1,4,4,3,1,4
A08832,4,1,3,1,3,4,4,1,3
A08833,1,1,1,1,1,1,1,3,2
A08834,2,1,1,3,1,1,2,3,2
A08835,1,1,1,3,2,1,2,3,1
A08836,2,1,3,1,1,1,1,4,1
A08837,4,1,3,1,4,4,3,1,3
A08838,4,1,3,1,3,3,4,1,4
A08839,1,1,3,1,1,1,1,4,1
A08840,1,1,3,1,1,1,1,5,1
A08841,2,1,2,3,2,1,1,2,1
A08842,1,1,2,2,2,2,2,3,1
A08843,1,1,2,1,1,1,1,4,1
A08844,4,1,3,1,4,4,4,1,4
A08845,4,1,3,1,4,4,4,1,3
A08846,2,1,3,1,1,1,1,4,1
A08847,4,1,4,1,3,3,4,1,3
A08848,3,1,4,1,3,4,4,1,4
A08849,3,1,4,1,3,3,4,1,4
A08850,3,1,3,1,4,3,4,1,4
A08851,2,1,1,1,1,1,1,3,2
A08852,3,1,3,1,3,3,4,1,4
A08853,4,1,3,1,4,4,3,1,4
A08854,3,1,3,1,4,4,3,1,4
A08855,2,1,2,1,1,1,1,5,1
A08856,2,1,1,3,1,2,1,3,2
A08857,4,1,4,1,3,4,3,1,4
A08858,1,1,1,3,1,1,1,2,1
A08859,4,1,3,1,3,3,3,1,4
A08860,1,1,1,1,1,1,2,2,1
A08861,3,1,4,1,4,4,4,1,4
A08862,3,1,4,1,3,3,4,1,3
A08863,1,1,1,1,1,1,1,3,2
A08864,3,1,4,1,3,3,4,1,4
A08865,1,1,3,1,1,1,1,5,1
A08866,3,1,4,1,3,4,3,1,3
A08867,2,3,3,1,3,2,4,1,2
A08868,4,1,4,1,4,3,4,1,4
A08869,1,3,4,1,3,3,3,2,2
A08870,2,1,1,1,1,1,1,3,2
A08871,1,1,1,2,2,1,2,2,1
A08872,1,1,2,1,1,1,1,4,1
A08873,3,1,3,1,3,3,3,1,4
A08874,4,1,3,1,4,3,4,1,3
A08875,2,1,1,1,1,1,2,3,1
A08876,3,1,3,1,4,3,3,1,3
A08877,3,1,4,1,4,3,3,1,3
A08878,4,1,3,1,4,4,3,1,4
A08879,1,1,1,2,1,1,1,3,1
A08880,3,1,3,1,4,4,4,1,3
A08881,4,1,4,1,3,3,4,1,4
A08882,1,1,1,1,1,1,1,2,2
A08883,2,1,1,2,2,1,2,3,1
A08884,1,1,1,1,1,1,2,3,1
A08885,2,1,1,3,1,2,1,2,2
A08886,3,1,4,1,3,3,4,1,3
A08887,2,4,4,1,4,3,3,1,3
A08888,3,1,3,1,3,3,4,1,3
A08889,3,1,4,1,3,3,3,1,3
A08890,4,1,4,1,3,3,3,1,3
A08891,4,1,3,1,3,3,3,1,4
A08892,3,1,4,1,3,3,3,1,3
A08893,1,3,4,1,4,3,4,2,2
A08894,3,1,3,1,3,4,3,1,4
A08895,4,1,3,1,3,4,4,1,4
A08896,3,1,3,1,3,3,3,1,4
A08897,3,1,4,1,3,3,3,1,4
A08898,1,1,2,3,1,2,1,3,1
A08899,3,1,4,1,3,4,3,1,3
A08900,3,1,4,1,4,3,3,1,4
A08901,3,1,3,1,3,4,3,1,4
A08902,3,1,3,1,4,4,4,1,3
A08903,2,1,1,2,2,2,2,2,2
A08904,4,1,3,1,4,3,4,1,4
A08905,1,1,2,1,1,1,1,5,1
A08906,4,1,3,1,4,3,3,1,4
A08907,2,1,2,1,1,1,1,5,1
A08908,1,1,1,2,2,1,2,2,2
A08909,4,1,3,1,4,4,4,1,3
A08910,4,1,3,1,4,3,4,1,3
A08911,4,1,3,1,3,3,4,1,4
A08912,2,1,3,1,1,1,1,5,1
A08913,3,1,4,1,4,3,3,1,4
A08914,4,1,3,1,4,4,3,1,4
A08915,3,1,3,1,3,3,4,1,3
A08916,2,4,3,1,4,3,3,2,2
A08917,1,1,1,1,1,1,2,2,1
A08918,2,3,4,1,4,3,3,2,2
A08919,3,1,4,1,4,4,3,1,3
A08920,1,1,2,2,2,2,2,2,2
A08921,4,1,4,1,4,4,4,1,4
A08922,4,1,4,1,4,4,3,1,4
A08923,2,1,3,1,1,1,1,5,1
A08924,3,1,3,1,3,4,3,1,3
A08925,1,1,2,1,1,1,1,5,1
A08926,3,1,4,1,3,3,3,1,4
A08927,1,1,1,1,1,1,2,3,2
A08928,4,1,3,1,3,4,3,1,4
A08929,3,1,3,1,4,4,4,1,4
A08930,1,1,3,1,1,1,1,4,1
A08931,1,4,3,1,4,3,3,1,3
A08932,1,1,3,1,1,1,1,4,1
A08933,4,1,3,1,4,4,3,1,3
A08934,3,1,3,1,4,3,4,1,4
A08935,3,1,4,1,4,4,4,1,3
A08936,2,1,1,1,1,1,1,2,1
A08937,3,1,4,1,4,3,4,1,4
A08938,3,1,3,1,4,4,3,1,3
A08939,3,1,3,1,4,4,4,1,4
A08940,3,1,4,1,4,4,4,1,4
A08941,4,1,3,1,3,3,4,1,3
A08942,1,1,1,1,1,1,2,2,2
A08943,1,1,2,2,1,2,1,2,2
A08944,3,1,3,1,3,3,4,1,3
A08945,3,1,3,1,4,3,4,1,4
A08946,2,1,2,1,1,1,1,4,1
A08947,1,1,1,2,1,2,2,3,2
A08948,3,1,3,1,3,3,4,1,3
A08949,3,1,3,1,4,3,4,1,4
A08950,2,1,2,1,1,1,1,5,1
A08951,3,1,3,1,3,4,4,1,4
A08952,2,1,1,1,1,1,2,3,2
A08953,1,3,3,1,3,3,3,1,2
A08954,2,1,1,1,1,1,2,2,1
A08955,2,3,4,1,4,2,4,1,2
A08956,1,1,1,1,1,1,2,2,2
A08957,3,1,4,1,3,3,3,1,4
A08958,1,4,4,1,3,3,4,2,2
A08959,2,1,1,1,1,1,1,3,1
A08960,4,1,3,1,3,4,4,1,3
A08961,4,1,3,1,3,4,3,1,3
A08962,1,1,1,1,1,1,1,2,1
A08963,2,3,4,1,3,3,4,2,2
A08964,4,1,3,1,4,4,3,1,3
A08965,3,1,3,1,3,4,4,1,4
A08966,3,1,4,1,4,3,3,1,4
A08967,3,1,4,1,4,4,4,1,3
A08968,4,1,4,1,4,4,3,1,3
A08969,1,1,1,1,1,1,2,3,1
A08970,1,1,1,2,1,2,2,3,2
A08971,1,3,3,1,3,2,3,2,3
A08972,4,1,4,1,4,4,4,1,3
A08973,3,1,4,1,4,4,4,1,3
A08974,4,1,4,1,3,4,3,1,3
A08975,1,1,2,1,1,1,1,4,1
A08976,4,1,4,1,4,3,4,1,3
A08977,1,1,1,1,1,1,1,3,1
A08978,3,1,4,1,3,4,3,1,3
A08979,4,1,3,1,3,3,3,1,3
A08980,3,1,3,1,4,4,4,1,4
A08981,4,1,3,1,3,3,3,1,3
A08982,1,1,1,1,1,1,2,2,1
A08983,4,1,3,1,3,4,3,1,3
A08984,4,1,3,1,4,3,4,1,3
A08985,3,1,3,1,3,4,4,1,4
A08986,2,1,2,3,2,2,2,3,1
A08987,4,1,3,1,3,4,3,1,4
A08988,1,1,3,1,1,1,1,5,1
A08989,3,1,4,1,3,4,4,1,3
A08990,2,1,1,3,1,2,2,3,1
A08991,1,1,1,1,1,1,2,2,2
A08992,3,1,4,1,4,4,4,1,3
A08993,4,1,4,1,3,4,3,1,3
A08994,3,1,4,1,4,4,3,1,3
A08995,3,1,3,1,4,3,3,1,3
A08996,2,1,2,1,1,1,1,4,1
A08997,3,1,4,1,3,3,4,1,4
A08998,1,1,1,3,1,1,2,2,2
A08999,2,1,1,1,1,1,1,3,1
A09000,4,1,3,1,4,3,3,1,4
A09001,2,1,1,3,1,1,1,3,2
A09002,3,1,3,1,3,3,3,1,3
A09003,2,1,1,1,1,1,1,3,1
